file1,file2,nClonePairs,locations
ExpressionFunctionPower.java,TestAlterTable.java,0,[]
ExpressionFunctionLCase.java,TestDataTypes.java,0,[]
TestGroupBy.java,ExpressionFunctionSin.java,0,[]
TestAlterTable.java,ExpressionFunction.java,0,[]
SSPreparedStatement.java,ExpressionFunctionDegrees.java,0,[]
Language_de.java,ExpressionFunctionTan.java,0,[]
TestExceptions.java,ExpressionFunctionDayOfYear.java,0,[]
TestGroupBy.java,BasicTestCase.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionDayOfYear.java,0,[]
SSResultSet.java,ExpressionFunctionCos.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionDayOfYear.java,0,[]
IndexDescription.java,ExpressionFunction.java,0,[]
TestStatement.java,TestGroupBy.java,0,[]
TestOperatoren.java,TestJoins.java,2,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOperatoren.java|(11816,180,<267,75>,<273,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestJoins.java|(10508,180,<204,75>,<210,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOperatoren.java|(11380,212,<253,47>,<259,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestJoins.java|(10225,202,<195,47>,<201,5>)>]"
Language_it.java,ExpressionFunctionDegrees.java,0,[]
TestStatement.java,TestTransactions.java,0,[]
IndexScrollStatus.java,ExpressionFunctionATan.java,0,[]
SSCallableStatement.java,ExpressionFunctionCase.java,0,[]
TableView.java,Language_it.java,0,[]
ExpressionFunctionRadians.java,TestAlterTable2.java,0,[]
Language_it.java,Table.java,0,[]
ExpressionFunctionPower.java,SSCallableStatement.java,0,[]
ExpressionFunctionATan.java,ExpressionFunctionTan.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionATan.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionYear.java,ExpressionFunctionASin.java,0,[]
TestOrderBy.java,Language_it.java,0,[]
Index.java,TableView.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionCase.java,0,[]
SSPreparedStatement.java,Table.java,0,[]
TestJoins.java,View.java,0,[]
ExpressionFunctionYear.java,Utils.java,0,[]
TestGroupBy.java,MutableNumeric.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionRepeat.java,0,[]
ExpressionArithmetic.java,BenchTest.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionUCase.java,0,[]
ExpressionArithmetic.java,Index.java,0,[]
ExpressionFunctionATan2.java,ExpressionFunctionExp.java,0,[]
TestOrderBy.java,SQLTokenizer.java,0,[]
ExpressionFunctionDegrees.java,View.java,0,[]
Language.java,Language_de.java,0,[]
Index.java,ExpressionFunctionATan.java,0,[]
TestScrollable.java,ExpressionFunctionTruncate.java,0,[]
TestExceptionMethods.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionArithmetic.java,IndexScrollStatus.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionLog.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionSin.java,TestJoins.java,0,[]
SQLTokenizer.java,ExpressionFunctionATan2.java,0,[]
TableView.java,SQLTokenizer.java,0,[]
View.java,TestOrderBy.java,0,[]
IndexScrollStatus.java,TableView.java,0,[]
SSCallableStatement.java,ExpressionFunctionRepeat.java,0,[]
SQLTokenizer.java,ExpressionFunction.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionATan.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionATan.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>)>]"
ExpressionFunctionPower.java,Language.java,0,[]
Utils.java,ExpressionFunctionDegrees.java,0,[]
ExpressionFunctionTan.java,TableView.java,0,[]
BenchTest.java,TestOperatoren.java,0,[]
Language_de.java,TestJoins.java,0,[]
ExpressionFunctionRadians.java,IndexScrollStatus.java,0,[]
ExpressionFunctionRadians.java,BenchTest.java,0,[]
ExpressionFunctionRadians.java,Index.java,0,[]
ExpressionFunctionLog.java,Language_it.java,0,[]
Language.java,ExpressionFunctionCase.java,0,[]
ExpressionFunctionDegrees.java,TestExceptionMethods.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionTan.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCos.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>)>]"
BenchTest.java,ExpressionFunctionExp.java,0,[]
Utils.java,Table.java,0,[]
ExpressionFunctionYear.java,ExpressionFunctionACos.java,0,[]
TestAlterTable2.java,TestJoins.java,0,[]
ExpressionFunctionRadians.java,TestOperatoren.java,0,[]
TestExceptions.java,ExpressionFunctionHour.java,0,[]
SSCallableStatement.java,TestExceptionMethods.java,0,[]
TestExceptionMethods.java,Language.java,0,[]
ExpressionFunctionACos.java,TestAlterTable.java,0,[]
BenchTest.java,IndexScrollStatus.java,0,[]
TestFunctions.java,TestFunctions.java,0,[]
ExpressionFunctionTruncate.java,TestAlterTable.java,0,[]
TestTransactions.java,ExpressionFunctionTan.java,0,[]
SSPreparedStatement.java,ExpressionFunctionATan.java,0,[]
MutableNumeric.java,ExpressionFunctionUCase.java,0,[]
ExpressionFunctionRound.java,TestTransactions.java,0,[]
BenchTest.java,Index.java,0,[]
Language_it.java,ExpressionFunctionATan.java,0,[]
IndexScrollStatus.java,Table.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionDegrees.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCos.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>)>]"
ExpressionFunctionLCase.java,ExpressionArithmetic.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionHour.java,0,[]
ExpressionFunctionCeiling.java,Utils.java,0,[]
ExpressionFunctionCos.java,TestExceptionMethods.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionHour.java,0,[]
TestExceptions.java,TestAlterTable.java,0,[]
ExpressionFunctionACos.java,IndexDescription.java,0,[]
ExpressionFunctionTruncate.java,IndexDescription.java,0,[]
SSResultSet.java,TestOrderBy.java,0,[]
TestExceptions.java,ExpressionFunctionDayOfMonth.java,0,[]
IndexScrollStatus.java,ExpressionFunctionDegrees.java,0,[]
ExpressionFunctionRound.java,TestGroupBy.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionYear.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionYear.java|(0,1722,<1,0>,<54,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionHour.java|(0,1721,<1,0>,<54,3>)>]"
ExpressionFunctionUCase.java,Language.java,0,[]
TestFunctions.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionDayOfMonth.java,0,[]
ExpressionFunctionRepeat.java,TestDataTypes.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionDayOfMonth.java,0,[]
TestJoins.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionMinute.java,MutableNumeric.java,0,[]
TestTransactions.java,TestTransactions.java,2,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestTransactions.java|(5716,929,<169,60>,<194,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestTransactions.java|(3670,924,<110,58>,<135,2>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestTransactions.java|(15688,731,<427,48>,<446,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestTransactions.java|(14906,727,<405,50>,<424,2>)>]"
TestExceptions.java,IndexDescription.java,0,[]
ExpressionArithmetic.java,ExpressionFunctionExp.java,0,[]
TestFunctions.java,ExpressionFunction.java,0,[]
ExpressionFunctionCos.java,View.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionACos.java,SSCallableStatement.java,0,[]
ExpressionFunctionHour.java,Language_it.java,0,[]
ExpressionFunctionATan2.java,BenchTest.java,0,[]
ExpressionFunctionATan2.java,Index.java,0,[]
ExpressionFunctionTruncate.java,SSCallableStatement.java,0,[]
TestExceptionMethods.java,TestExceptions.java,0,[]
ExpressionFunctionMinute.java,TestMoneyRounding.java,0,[]
Utils.java,TableView.java,0,[]
TestGroupBy.java,ExpressionFunctionLog.java,0,[]
TestExceptions.java,SSCallableStatement.java,0,[]
TestOperatoren.java,ExpressionFunctionCeiling.java,0,[]
TestExceptionMethods.java,SSResultSet.java,0,[]
ExpressionFunctionATan2.java,IndexScrollStatus.java,0,[]
SSCallableStatement.java,View.java,0,[]
ExpressionFunctionCase.java,ExpressionFunctionYear.java,0,[]
TestOperatoren.java,SSStatement.java,0,[]
SSStatement.java,ExpressionFunctionRadians.java,0,[]
ExpressionFunctionUCase.java,SSResultSet.java,0,[]
TestMoneyRounding.java,ExpressionFunctionExp.java,0,[]
ExpressionFunctionTan.java,Table.java,0,[]
ExpressionFunctionPower.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionExp.java,Utils.java,0,[]
Table.java,ExpressionFunctionASin.java,0,[]
ExpressionArithmetic.java,TestOperatoren.java,0,[]
ExpressionFunctionUCase.java,TestExceptions.java,0,[]
SQLTokenizer.java,TestFunctions.java,0,[]
MutableNumeric.java,ExpressionFunctionTan.java,0,[]
ExpressionFunctionLCase.java,TestLanguage.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionLog.java,0,[]
TestTransactions.java,ExpressionFunctionUCase.java,0,[]
TestMoneyRounding.java,BenchTest.java,0,[]
TestMoneyRounding.java,Index.java,0,[]
TestJoins.java,TestExceptionMethods.java,0,[]
ExpressionFunctionPower.java,TestExceptions.java,0,[]
TestOperatoren.java,TestFunctions.java,2,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestFunctions.java|(22546,279,<374,26>,<383,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOperatoren.java|(5171,279,<95,26>,<104,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestFunctions.java|(23713,210,<406,47>,<412,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOperatoren.java|(11380,212,<253,47>,<259,5>)>]"
ExpressionFunctionATan2.java,TestOperatoren.java,0,[]
TestMoneyRounding.java,IndexScrollStatus.java,0,[]
TestGroupBy.java,TestMoneyRounding.java,0,[]
ExpressionFunctionUCase.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionYear.java,0,[]
ExpressionFunctionPower.java,SSResultSet.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionRadians.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>)>]"
TestFunctions.java,TestDataTypes.java,2,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestFunctions.java|(22546,279,<374,26>,<383,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestDataTypes.java|(3075,279,<68,26>,<77,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestFunctions.java|(23713,210,<406,47>,<412,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestDataTypes.java|(13046,219,<327,47>,<333,5>)>]"
ExpressionFunctionHour.java,Table.java,0,[]
TestExceptions.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionDegrees.java,IndexDescription.java,0,[]
ExpressionFunctionHour.java,TableView.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionExp.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
TestExceptionMethods.java,Language_de.java,0,[]
Language.java,ExpressionFunctionDayOfYear.java,0,[]
TestJoins.java,SSCallableStatement.java,0,[]
TestScrollable.java,SSPreparedStatement.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionDayOfMonth.java,0,[]
SSResultSet.java,TestJoins.java,0,[]
Utils.java,Language_it.java,0,[]
ExpressionFunctionUCase.java,Language_de.java,0,[]
ExpressionFunctionMinute.java,TestAlterTable2.java,0,[]
TestTransactions.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunctionDegrees.java,TestAlterTable.java,0,[]
TestAlterTable2.java,TestOrderBy.java,0,[]
BasicTestCase.java,ExpressionFunctionACos.java,0,[]
TestDataTypes.java,ExpressionFunctionYear.java,0,[]
ExpressionFunctionATan2.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionHour.java,0,[]
ExpressionFunctionLog.java,Table.java,0,[]
SQLTokenizer.java,TestLanguage.java,0,[]
ExpressionFunctionLCase.java,TestFunctions.java,0,[]
ExpressionFunctionRadians.java,BasicTestCase.java,0,[]
TestScrollable.java,TestStatement.java,0,[]
ExpressionFunctionRound.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunctionCos.java,TestAlterTable.java,0,[]
ExpressionFunctionMinute.java,ExpressionFunctionDayOfMonth.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionMinute.java|(0,1729,<1,0>,<54,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDayOfMonth.java|(0,1738,<1,0>,<54,3>)>]"
ExpressionFunctionMonth.java,ExpressionFunctionACos.java,0,[]
TestTransactions.java,ExpressionFunctionCos.java,0,[]
SSCallableStatement.java,ExpressionFunctionHour.java,0,[]
Table.java,ExpressionFunctionRadians.java,0,[]
TestExceptions.java,TestExceptionMethods.java,0,[]
TestFunctions.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionACos.java,TestExceptionMethods.java,0,[]
ExpressionArithmetic.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionPower.java,Language_de.java,0,[]
TestStatement.java,ExpressionFunctionYear.java,0,[]
SSCallableStatement.java,TestAlterTable.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionHour.java,0,[]
ExpressionFunctionMonth.java,Utils.java,0,[]
ExpressionFunctionTruncate.java,TestExceptionMethods.java,0,[]
SSStatement.java,ExpressionFunctionASin.java,0,[]
TestFunctions.java,ExpressionArithmetic.java,0,[]
SSStatement.java,SSPreparedStatement.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSStatement.java|(6966,346,<269,13>,<276,13>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/SSPreparedStatement.java|(8312,261,<247,5>,<254,4>)>]"
Index.java,SQLTokenizer.java,0,[]
MutableNumeric.java,ExpressionFunctionRound.java,0,[]
Language.java,SSResultSet.java,0,[]
TestOrderBy.java,ExpressionFunctionATan.java,0,[]
SSCallableStatement.java,ExpressionFunctionDayOfMonth.java,0,[]
IndexDescription.java,TestDataTypes.java,0,[]
ExpressionFunctionCos.java,IndexDescription.java,0,[]
TestGroupBy.java,TestAlterTable2.java,0,[]
Language.java,TestExceptions.java,0,[]
IndexScrollStatus.java,Language_it.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionRound.java,SSStatement.java,0,[]
SSCallableStatement.java,IndexDescription.java,0,[]
TableView.java,ExpressionFunctionATan.java,0,[]
TestMoneyRounding.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionDayOfMonth.java,0,[]
Language_de.java,TestOrderBy.java,0,[]
TestAlterTable.java,TestDataTypes.java,0,[]
ExpressionFunctionATan.java,Utils.java,0,[]
TestOperatoren.java,TestTransactions.java,0,[]
ExpressionFunctionSin.java,TestOrderBy.java,0,[]
ExpressionFunctionCos.java,SSCallableStatement.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunction.java,0,[]
ExpressionFunctionTruncate.java,View.java,0,[]
ExpressionFunction.java,ExpressionFunctionACos.java,0,[]
ExpressionFunctionTan.java,Language_it.java,0,[]
View.java,TestJoins.java,0,[]
ExpressionFunctionACos.java,View.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionSin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSin.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionPower.java,ExpressionFunctionCase.java,0,[]
TestMoneyRounding.java,BasicTestCase.java,0,[]
ExpressionFunctionLog.java,TableView.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionDegrees.java,0,[]
TestExceptions.java,View.java,0,[]
ExpressionFunction.java,Utils.java,0,[]
TestScrollable.java,ExpressionFunctionPower.java,0,[]
MutableNumeric.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunction.java,ExpressionFunction.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunction.java|(3754,221,<117,59>,<123,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunction.java|(3309,207,<105,54>,<111,5>)>]"
TestOperatoren.java,TestGroupBy.java,0,[]
ExpressionArithmetic.java,BasicTestCase.java,0,[]
SSPreparedStatement.java,SQLTokenizer.java,0,[]
TestJoins.java,ExpressionFunctionHour.java,0,[]
TestFunctions.java,TestLanguage.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionRound.java,0,[]
TestExceptionMethods.java,ExpressionFunctionCase.java,0,[]
MutableNumeric.java,ExpressionFunctionCos.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionExp.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
TestScrollable.java,ExpressionFunctionSqrt.java,0,[]
SQLTokenizer.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionATan2.java,BasicTestCase.java,0,[]
Language_it.java,SQLTokenizer.java,0,[]
TestLanguage.java,TestDataTypes.java,0,[]
TestJoins.java,TestAlterTable.java,0,[]
SQLTokenizer.java,ExpressionArithmetic.java,0,[]
TestTransactions.java,ExpressionFunctionRound.java,0,[]
BenchTest.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionSqrt.java,Utils.java,0,[]
TestJoins.java,ExpressionFunctionDayOfMonth.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionDegrees.java,SSCallableStatement.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunctionUCase.java,ExpressionFunctionCase.java,0,[]
TestJoins.java,IndexDescription.java,0,[]
TestAlterTable2.java,ExpressionFunctionRound.java,0,[]
TestScrollable.java,ExpressionFunctionMinute.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionASin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>)>]"
Language_de.java,ExpressionFunctionRound.java,0,[]
ExpressionFunctionDayOfYear.java,TestTransactions.java,0,[]
SSCallableStatement.java,Language.java,0,[]
TableView.java,TableView.java,0,[]
TestMoneyRounding.java,MutableNumeric.java,0,[]
IndexScrollStatus.java,SQLTokenizer.java,0,[]
ExpressionFunctionDayOfMonth.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunctionCos.java,Language.java,0,[]
MutableNumeric.java,TestOrderBy.java,0,[]
Index.java,Language_it.java,0,[]
TestOrderBy.java,TableView.java,0,[]
BenchTest.java,TestMoneyRounding.java,0,[]
IndexDescription.java,ExpressionFunctionLCase.java,0,[]
Utils.java,SQLTokenizer.java,0,[]
ExpressionFunctionYear.java,ExpressionFunctionRadians.java,0,[]
ExpressionFunctionRepeat.java,TestFunctions.java,0,[]
IndexDescription.java,ExpressionArithmetic.java,0,[]
TestAlterTable.java,ExpressionFunctionLCase.java,0,[]
ExpressionFunctionCase.java,TestTransactions.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionATan.java,0,[]
TestAlterTable.java,ExpressionArithmetic.java,0,[]
ExpressionFunctionDegrees.java,Language.java,0,[]
ExpressionFunctionATan.java,ExpressionFunctionACos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionATan.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>)>]"
ExpressionFunctionCase.java,TestGroupBy.java,0,[]
ExpressionFunctionPower.java,TestExceptionMethods.java,0,[]
ExpressionFunctionACos.java,Language_de.java,0,[]
ExpressionFunctionATan2.java,MutableNumeric.java,0,[]
ExpressionFunctionTruncate.java,Language_de.java,0,[]
ExpressionFunctionPower.java,ExpressionFunctionATan2.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionPower.java|(0,1730,<1,0>,<48,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionATan2.java|(0,1732,<1,0>,<48,1>)>]"
TestExceptions.java,Language_de.java,0,[]
ExpressionFunctionRepeat.java,ExpressionFunctionATan2.java,0,[]
TestJoins.java,SSResultSet.java,0,[]
