file1,file2,cloneAmount
CommandInsert.java,CommandTable.java,0
ExpressionFunctionRTrim.java,MemoryStream.java,0
ExpressionFunctionSoundex.java,ExpressionFunctionATan2.java,0
ExpressionFunctionLeft.java,ForeignKeys.java,0
TestJoins.java,ForeignKeys.java,0
ExpressionFunctionAbs.java,TestFunctions.java,0
ExpressionFunctionBitLen.java,ExpressionFunctionInsert.java,0
ExpressionFunctionSoundex.java,ExpressionFunctionDegrees.java,0
ExpressionFunctionCos.java,ExpressionFunctionHour.java,0
TestOperatoren.java,TestGroupBy.java,0
TestIdentifer.java,TestDataTypes.java,0
ExpressionFunctionReturnString.java,ExpressionFunctionLength.java,0
TestResultSet.java,CommandCreateDatabase.java,0
ExpressionFunctionATan2.java,MutableInteger.java,0
ExpressionFunctionAbs.java,TestThreads.java,0
UnionAll.java,ExpressionName.java,0
MemoryStream.java,TestLanguage.java,0
SSResultSetMetaData.java,ExpressionFunctionCeiling.java,0
ExpressionArithmetic.java,TestAlterTable2.java,0
ExpressionFunctionRTrim.java,LongList.java,0
SSConnection.java,SSResultSet.java,0
JoinScroll.java,ExpressionFunctionHour.java,0
ColumnExpression.java,RowSource.java,0
SQLToken.java,ExpressionFunctionReturnP1Number.java,0
ExpressionFunctionSign.java,TestDBMetaData.java,0
DataSources.java,StoreNoCurrentRow.java,0
TestFunctions.java,ExpressionFunctionPower.java,0
TestScrollable.java,Language_it.java,0
ExpressionFunctionHour.java,SSStatement.java,0
TableStorePageInsert.java,CommandCreateView.java,0
TableStorePage.java,ExpressionInSelect.java,0
TestMoneyRounding.java,ExpressionFunctionChar.java,0
TestLanguage.java,StoreNull.java,0
TestFunctions.java,DataSources.java,0
Store.java,ExpressionFunctionLCase.java,0
IndexNodeScrollStatus.java,MutableLong.java,0
TestExceptions.java,ExpressionFunctionRTrim.java,0
LongTreeListEnum.java,ExpressionFunctionCot.java,0
LongList.java,TableView.java,0
MutableFloat.java,LongTreeListEnum.java,0
ColumnExpression.java,StoreImpl.java,0
TestExceptions.java,ExpressionFunctionReturnFloat.java,0
ExpressionFunctionSin.java,TestDataTypes.java,0
ExpressionFunctionCot.java,ExpressionFunctionInsert.java,0
LongLongList.java,SSConnection.java,0
TableViewResult.java,ExpressionFunctionDayOfWeek.java,0
TestOther.java,SSResultSet.java,0
ExpressionFunctionReplace.java,CommandDrop.java,0
Expression.java,ExpressionFunctionTimestampAdd.java,0
SortedResult.java,TableView.java,0
ExpressionFunctionDayOfMonth.java,ExpressionFunctionBitLen.java,0
ExpressionFunctionMinute.java,ExpressionFunctionTan.java,0
CommandUpdate.java,UnionAll.java,0
TestDataTypes.java,ExpressionFunctionRight.java,0
ExpressionFunctionLTrim.java,StorePageMap.java,0
ExpressionFunctionLength.java,ExpressionFunctionACos.java,0
Command.java,ColumnExpression.java,0
Expression.java,TestDeleteUpdate.java,0
TestExceptions.java,Columns.java,0
TestScrollable.java,ExpressionFunctionCharLen.java,0
CreateFile.java,ExpressionFunctionInsert.java,0
ExpressionFunctionDifference.java,TestJoins.java,0
TestDBMetaData.java,SSCallableStatement.java,0
ExpressionInSelect.java,ExpressionFunctionCot.java,0
TestAlterTable2.java,JoinScrollIndex.java,0
TableViewResult.java,Strings.java,0
ExpressionFunctionSign.java,TableViewMap.java,0
ExpressionFunctionReturnP1Number.java,ExpressionFunctionLog10.java,0
TestJoins.java,ExpressionFunctionASin.java,0
ExpressionFunctionSoundex.java,TableStorePageInsert.java,0
ExpressionFunctionReturnP1Number.java,DataSource.java,0
ExpressionFunctionLocate.java,ExpressionFunctionChar.java,0
ExpressionFunctionReturnP1Number.java,ExpressionFunctionLTrim.java,0
CommandTable.java,TestOperatoren.java,0
TestExceptions.java,CommandDelete.java,0
ExpressionFunctionPI.java,Where.java,0
ExpressionFunctionDayOfMonth.java,ExpressionFunctionRight.java,0
Language_de.java,TestDataTypes.java,0
ExpressionFunctionHour.java,SSResultSetMetaData.java,0
TestGroupBy.java,IndexDescriptions.java,0
ExpressionFunctionAbs.java,ExpressionFunctionRand.java,0
SSDriver.java,TestDataTypes.java,0
CommandLine.java,TableStorePage.java,0
TestDataTypes.java,ExpressionFunctionBitLen.java,0
ExpressionFunctionConvert.java,MemoryResult.java,0
ExpressionFunctionFloor.java,SortedResult.java,0
ExpressionName.java,ExpressionFunctionATan.java,0
MemoryResult.java,SSResultSet.java,0
FileIndexNode.java,SQLTokenizer.java,0
IndexDescriptions.java,ExpressionFunctionLog.java,0
CommandLine.java,ExpressionFunctionMonth.java,0
SSStatement.java,ExpressionFunctionCos.java,0
ExpressionFunctionACos.java,SSConnection.java,0
StoreImpl.java,ExpressionFunctionReturnP1StringAndBinary.java,0
ExpressionFunctionLTrim.java,LongTreeList.java,0
SSDatabaseMetaData.java,ExpressionFunctionLog10.java,0
ExpressionFunctionAbs.java,ExpressionFunctionOctetLen.java,0
TableViewMap.java,DataSources.java,0
JoinScrollIndex.java,TestResultSet.java,0
TestDeleteUpdate.java,TestOrderBy.java,0
ExpressionFunctionSpace.java,SSConnection.java,0
GroupResult.java,TestExceptionMethods.java,0
ExpressionFunctionRadians.java,TestAlterTable2.java,0
SSDatabaseMetaData.java,ExpressionFunctionLTrim.java,0
ExpressionFunctionCharLen.java,ExpressionFunctionSign.java,0
ExpressionFunctionDegrees.java,ForeignKeys.java,0
UnionAll.java,CommandSelect.java,0
SSPreparedStatement.java,ExpressionFunctionMod.java,0
TestExceptionMethods.java,ExpressionFunctionYear.java,0
ExpressionFunctionRound.java,SSResultSet.java,0
ExpressionFunctionReturnP1.java,TestLanguage.java,0
ExpressionFunctionAscii.java,ExpressionFunctionReturnP1StringAndBinary.java,0
SSDatabaseMetaData.java,DataSource.java,0
ColumnExpression.java,FileIndex.java,0
StorePageLink.java,StoreNull.java,0
TestTransactions.java,JoinScroll.java,0
ExpressionFunctionTruncate.java,SSConnection.java,0
TestScrollable.java,TestStatement.java,0
ExpressionFunctionIIF.java,ExpressionFunctionACos.java,0
Distinct.java,SortedResult.java,0
ViewResult.java,MutableInteger.java,0
TableViewMap.java,ExpressionFunctionPower.java,0
TestOrderBy.java,MutableLong.java,0
TestOperatoren.java,ExpressionFunctionRound.java,0
ExpressionFunctionRadians.java,Command.java,0
ExpressionInSelect.java,ExpressionFunctionFloor.java,0
Logger.java,Strings.java,0
Strings.java,ExpressionFunctionChar.java,0
ExpressionFunctionDayOfYear.java,BasicTestCase.java,0
ExpressionFunctionMonth.java,Strings.java,0
Mutable.java,Mutable.java,0
ExpressionFunctionDifference.java,TestDBMetaData.java,0
LongLongList.java,ExpressionFunctionReturnFloat.java,0
TestExceptions.java,SSConnection.java,0
StoreNoCurrentRow.java,ExpressionFunctionATan.java,0
MutableDouble.java,ForeignKeys.java,0
ExpressionFunctionRand.java,SQLParser.java,0
Language.java,SQLTokenizer.java,0
ExpressionFunctionSubstring.java,TestLanguage.java,0
ExpressionFunctionReplace.java,IndexDescriptions.java,0
CommandUpdate.java,SQLToken.java,0
ExpressionFunctionReturnP1Number.java,ExpressionFunctionTruncate.java,0
ExpressionFunctionATan2.java,ExpressionFunctionRand.java,0
ExpressionFunctionTimestampAdd.java,TestResultSet.java,0
Money.java,BasicTestCase.java,0
StorePageMap.java,TestTokenizer.java,0
LongTreeList.java,ExpressionFunctionTimestampAdd.java,0
TestDeleteUpdate.java,FileIndexNode.java,0
ExpressionFunctionReturnFloat.java,Store.java,0
CommandUpdate.java,Scrollable.java,0
CommandDrop.java,StorePage.java,0
Command.java,IndexScrollStatus.java,0
ExpressionFunctionFloor.java,View.java,0
Identity.java,SSResultSet.java,0
Language_it.java,ExpressionFunctionMod.java,0
LongTreeList.java,TestDeleteUpdate.java,0
ExpressionFunctionLog10.java,MutableLong.java,0
TableResult.java,ExpressionFunctionReturnP1Number.java,0
ExpressionFunctionChar.java,ExpressionValue.java,0
LongLongList.java,Columns.java,0
TransactionStep.java,StoreNull.java,0
RowSource.java,CreateFile.java,0
ExpressionFunctionInsert.java,ExpressionFunctionLog.java,0
Lobs.java,SSStatement.java,0
NoFromResult.java,JoinScrollIndex.java,0
DataSources.java,Lobs.java,0
ExpressionFunctionTimestampDiff.java,ExpressionFunctionReturnP1Number.java,0
ExpressionFunctionDayOfMonth.java,SSDriver.java,0
TableViewMap.java,Where.java,0
ExpressionFunctionTruncate.java,CommandDelete.java,0
ExpressionFunctionDayOfWeek.java,ExpressionFunctionHour.java,0
ExpressionFunctionRight.java,ExpressionFunctionUCase.java,0
TableView.java,MutableLong.java,0
ViewResult.java,TestThreads.java,0
MutableInteger.java,SQLTokenizer.java,0
ExpressionFunctionACos.java,CommandDelete.java,0
TestResultSet.java,TestScrollable.java,0
SSDatabaseMetaData.java,ExpressionFunctionTruncate.java,0
LongTreeListEnum.java,ExpressionFunctionFloor.java,0
ExpressionFunctionPI.java,DataSources.java,0
LongLongList.java,ExpressionFunctionRTrim.java,0
TestThreads.java,ForeignKeys.java,0
ExpressionFunctionSoundex.java,Table.java,0
ExpressionFunctionATan2.java,ExpressionFunctionOctetLen.java,0
ExpressionFunctionSpace.java,CommandDelete.java,0
Distinct.java,View.java,0
ExpressionFunctionPI.java,ExpressionFunctionPower.java,0
StorePage.java,ExpressionFunctionDayOfWeek.java,0
ExpressionFunctionCharLen.java,NoFromResult.java,0
ExpressionFunctionLeft.java,ExpressionFunctionASin.java,0
IndexNode.java,ExpressionFunctionLocate.java,0
TableStorePageInsert.java,TableViewResult.java,0
ViewResult.java,TestFunctions.java,0
ExpressionFunctionSign.java,TestJoins.java,0
Database.java,ExpressionFunctionReturnP1.java,0
ExpressionFunctionAscii.java,SSPreparedStatement.java,0
ExpressionFunctionSubstring.java,ExpressionFunctionLCase.java,0
ExpressionFunctionASin.java,TestTransactions.java,0
Strings.java,Command.java,0
SSStatement.java,ExpressionFunctionDayOfMonth.java,0
ExpressionFunctionRadians.java,ExpressionFunctionChar.java,0
ExpressionFunctionOctetLen.java,SSConnection.java,0
BasicTestCase.java,ExpressionFunctionMinute.java,0
CommandCreateDatabase.java,MutableInteger.java,0
MutableInteger.java,ExpressionFunctionTimestampAdd.java,0
ExpressionFunctionTan.java,ExpressionFunctionPI.java,0
ExpressionFunctionPI.java,GroupResult.java,0
ExpressionFunctionTimestampAdd.java,ExpressionFunctionTimestampDiff.java,0
ExpressionFunctionRight.java,ForeignKey.java,0
TestOther.java,LongTreeList.java,0
ExpressionValue.java,ExpressionFunctionFloor.java,0
MutableLong.java,MutableInteger.java,0
ExpressionName.java,TableResult.java,0
SQLParser.java,Distinct.java,0
ExpressionFunctionLCase.java,ExpressionFunctionRadians.java,0
Lobs.java,UnionAll.java,0
Database.java,CommandCreateView.java,0
Index.java,TableStorePageInsert.java,0
Language_en.java,ExpressionFunctionDayOfWeek.java,0
FileIndex.java,SSConnection.java,0
ExpressionFunctionLog.java,ExpressionFunctionASin.java,1
SSPreparedStatement.java,ExpressionName.java,0
MutableInteger.java,TestDeleteUpdate.java,0
ExpressionFunctionRound.java,StorePageMap.java,0
ExpressionFunctionLCase.java,TestIdentifer.java,0
ExpressionFunctionReturnInt.java,SSDatabaseMetaData.java,0
TestGroupBy.java,LongList.java,0
StoreImpl.java,SSPreparedStatement.java,0
ExpressionFunctionASin.java,JoinScroll.java,0
StoreNoCurrentRow.java,ExpressionFunctionSoundex.java,0
MutableFloat.java,ExpressionFunctionACos.java,0
LongTreeList.java,SQLTokenizer.java,0
TableStorePage.java,TestThreads.java,0
CommandDelete.java,SSConnection.java,0
ExpressionFunctionReplace.java,MemoryStream.java,0
IndexDescription.java,ExpressionFunctionLog10.java,0
TestJoins.java,TestAlterTable.java,0
Language.java,ExpressionFunctionTimestampAdd.java,0
ExpressionFunction.java,ExpressionFunctionDayOfWeek.java,0
TestJoins.java,IndexDescription.java,0
Language.java,TestDeleteUpdate.java,0
ExpressionFunctionCeiling.java,TestDBMetaData.java,0
IndexDescription.java,DataSource.java,0
Identity.java,ExpressionFunctionAbs.java,0
SSStatement.java,Expression.java,0
ExpressionFunctionExp.java,TestJoins.java,0
SSStatement.java,ExpressionFunctionReplace.java,0
ExpressionFunctionHour.java,SQLToken.java,0
SortedResult.java,StorePage.java,0
ExpressionFunctionAbs.java,ExpressionInSelect.java,0
SSSavepoint.java,MutableLong.java,0
IndexDescription.java,ExpressionFunctionLTrim.java,0
ExpressionFunctionChar.java,Mutable.java,0
ExpressionFunctionConvert.java,Column.java,0
ExpressionFunctionHour.java,Scrollable.java,0
ExpressionFunctionLength.java,LongTreeListEnum.java,0
ExpressionFunctionMod.java,ExpressionFunctionATan2.java,0
ExpressionFunctionLocate.java,TestAlterTable2.java,0
LongList.java,StorePage.java,0
ExpressionFunctionDayOfMonth.java,Language_de.java,0
MemoryResult.java,StorePageMap.java,0
GroupResult.java,View.java,0
TestAlterTable.java,ExpressionFunctionTruncate.java,0
SSConnection.java,LongTreeList.java,0
TableStorePage.java,TestFunctions.java,0
Mutable.java,ExpressionValue.java,0
BenchTest.java,MutableInteger.java,0
Scrollable.java,ExpressionFunctionReturnInt.java,0
SmallSQLException.java,JoinScrollIndex.java,0
Lobs.java,ExpressionFunctionIIF.java,0
ExpressionFunctionLocate.java,Command.java,0
ExpressionFunctionOctetLen.java,CommandDelete.java,0
Table.java,RowSource.java,0
FileIndex.java,CommandDelete.java,0
CommandCreateDatabase.java,TestFunctions.java,0
ExpressionFunctionReturnP1StringAndBinary.java,Money.java,0
MutableLong.java,TestThreads.java,0
CommandLine.java,ExpressionFunctionRound.java,0
ExpressionFunctionLeft.java,IndexDescription.java,0
MutableLong.java,TestFunctions.java,0
ExpressionFunctionExp.java,TableViewMap.java,0
ExpressionFunctionMod.java,ExpressionFunctionDegrees.java,0
SQLTokenizer.java,ExpressionFunctionLog.java,0
ExpressionFunctionAscii.java,MutableNumeric.java,0
TestResultSet.java,ViewResult.java,0
ExpressionFunctionReturnFloat.java,ExpressionFunctionDifference.java,0
TestOperatoren.java,ExpressionFunctionMonth.java,0
Column.java,Columns.java,0
TableViewMap.java,GroupResult.java,0
RowSource.java,SQLParser.java,0
ExpressionFunctionReplace.java,LongList.java,0
DataSources.java,ExpressionFunctionDayOfYear.java,0
ExpressionFunctionDayOfMonth.java,IndexNodeScrollStatus.java,0
AllTests.java,BasicTestCase.java,0
StoreImpl.java,MutableNumeric.java,0
ExpressionFunctionRand.java,CreateFile.java,0
StoreNoCurrentRow.java,TableResult.java,0
ExpressionFunctionLeft.java,TestAlterTable.java,0
CommandTable.java,ExpressionFunctionExp.java,0
ExpressionFunctionLog.java,ExpressionFunctionLocate.java,0
CommandCreateDatabase.java,TestThreads.java,0
Expressions.java,TableViewResult.java,0
ExpressionFunctionRound.java,ExpressionFunctionAbs.java,0
ExpressionFunctionFloor.java,TestExceptionMethods.java,0
Column.java,ExpressionFunctionReturnFloat.java,0
Distinct.java,TestExceptionMethods.java,0
TestOperatoren.java,TableStorePage.java,0
Index.java,Table.java,0
TestAlterTable.java,ExpressionFunctionLog10.java,0
TestLanguage.java,Join.java,0
BenchTest.java,TestThreads.java,0
TestAlterTable.java,DataSource.java,0
Table.java,StoreImpl.java,0
FileIndexNode.java,TestDeleteUpdate.java,0
CommandUpdate.java,SSResultSetMetaData.java,0
MemoryResult.java,ExpressionFunctionAbs.java,0
ExpressionFunctionUCase.java,ExpressionFunctionYear.java,0
ExpressionFunctionRTrim.java,CommandDrop.java,0
ExpressionFunctionATan2.java,ExpressionInSelect.java,0
ForeignKeys.java,JoinScrollIndex.java,0
TestGroupBy.java,MemoryStream.java,0
Language_it.java,ExpressionName.java,0
IndexNode.java,ExpressionFunctionCeiling.java,0
CommandDelete.java,CommandDelete.java,0
GroupResult.java,SortedResult.java,0
IndexDescription.java,ExpressionFunctionTruncate.java,0
Identity.java,StorePageMap.java,0
DateTime.java,CommandSet.java,0
ExpressionFunctionATan.java,Strings.java,0
ExpressionFunctionLCase.java,ForeignKey.java,0
ExpressionFunctionReturnP1.java,ExpressionFunctionLCase.java,0
FileIndexNode.java,ExpressionFunctionTimestampAdd.java,0
Column.java,ExpressionFunctionRTrim.java,0
TestAlterTable.java,ExpressionFunctionLTrim.java,0
ExpressionFunctionRight.java,TestIdentifer.java,0
TestFunctions.java,ExpressionFunctionSqrt.java,0
Strings.java,TestAlterTable2.java,0
ExpressionName.java,ExpressionFunctionSoundex.java,0
TableStorePage.java,MutableInteger.java,0
BenchTest.java,TestFunctions.java,0
ExpressionFunctionRight.java,ExpressionFunctionRadians.java,0
ExpressionFunctionYear.java,Distinct.java,0
JoinScrollIndex.java,ExpressionFunctionTimestampDiff.java,0
CommandUpdate.java,ViewResult.java,0
StorePage.java,ExpressionFunctionCos.java,0
GroupResult.java,ExpressionFunctionReturnP1.java,0
NoFromResult.java,JoinScroll.java,0
MemoryResult.java,ExpressionFunctionRight.java,0
TableViewMap.java,Join.java,0
CreateFile.java,TestAlterTable.java,0
CreateFile.java,IndexDescription.java,0
ExpressionFunctionFloor.java,CommandCreateView.java,0
NoFromResult.java,TestTransactions.java,0
AllTests.java,Identity.java,0
ExpressionFunctionCot.java,IndexDescription.java,0
ExpressionFunctionDayOfMonth.java,SSResultSet.java,0
Columns.java,Language.java,0
TransactionStep.java,TestMoneyRounding.java,0
TestExceptionMethods.java,CommandDelete.java,0
ExpressionFunctionCot.java,TestAlterTable.java,0
SQLToken.java,TestTokenizer.java,0
StorePageLink.java,ExpressionFunctionSqrt.java,0
TestOther.java,ExpressionFunctionBitLen.java,0
Identity.java,SSDriver.java,0
ExpressionFunctionLCase.java,ExpressionFunctionConvert.java,0
IndexNodeScrollStatus.java,ExpressionFunctionLocate.java,0
ExpressionFunctionLocate.java,SSPreparedStatement.java,0
TableViewResult.java,SSDatabaseMetaData.java,0
ColumnExpression.java,TableViewMap.java,0
JoinScrollIndex.java,ExpressionFunctionDifference.java,0
Strings.java,MutableNumeric.java,0
ExpressionFunctionReturnString.java,CommandSelect.java,0
ExpressionFunctionReplace.java,MemoryResult.java,0
AllTests.java,ExpressionFunctionSubstring.java,0
ExpressionFunctionIIF.java,SQLParser.java,0
TestAlterTable2.java,ExpressionFunctionReturnInt.java,0
FileIndexNode.java,ExpressionFunctionHour.java,0
ExpressionFunctionMinute.java,TableResult.java,0
Expressions.java,MutableFloat.java,0
ExpressionFunctionRadians.java,ExpressionFunctionReturnP1StringAndBinary.java,0
SSConnection.java,ExpressionFunctionBitLen.java,0
TestResultSet.java,SSResultSetMetaData.java,0
BasicTestCase.java,SmallSQLException.java,0
IndexScrollStatus.java,TableStorePageInsert.java,0
ExpressionFunctionYear.java,Lobs.java,0
ExpressionFunctionReturnFloat.java,ExpressionFunctionTimestampDiff.java,0
ExpressionFunctionBitLen.java,TestAlterTable.java,0
ExpressionFunctionSqrt.java,NoFromResult.java,0
TestTokenizer.java,Mutable.java,0
ExpressionFunctionAscii.java,TestAlterTable2.java,0
ExpressionFunctionRound.java,ExpressionFunctionRight.java,0
ViewResult.java,ExpressionFunctionLCase.java,0
MutableFloat.java,CreateFile.java,0
TableStorePage.java,TestLanguage.java,0
StoreImpl.java,TestAlterTable2.java,0
TestLanguage.java,GroupResult.java,0
TestExceptions.java,ExpressionFunctionYear.java,0
ExpressionFunctionSign.java,FileIndex.java,0
Distinct.java,CommandCreateView.java,0
ExpressionFunctionBitLen.java,IndexDescription.java,0
MemoryStream.java,ExpressionInSelect.java,0
Money.java,DateTime.java,0
ExpressionFunction.java,Expression.java,0
ExpressionValue.java,StorePage.java,0
SSStatement.java,ExpressionFunctionDayOfWeek.java,0
ExpressionFunctionACos.java,ExpressionFunctionYear.java,0
StoreImpl.java,Command.java,0
ExpressionFunctionMinute.java,ExpressionFunctionSoundex.java,0
ExpressionFunctionDayOfWeek.java,SQLTokenizer.java,0
SQLParser.java,Lobs.java,0
ExpressionFunctionAscii.java,Command.java,0
Identity.java,ExpressionFunctionRight.java,0
ExpressionFunctionPI.java,Join.java,0
ExpressionFunctionTruncate.java,ExpressionFunctionYear.java,0
Logger.java,SSDatabaseMetaData.java,0
ExpressionFunctionDayOfYear.java,DateTime.java,0
ExpressionFunctionMonth.java,SSDatabaseMetaData.java,0
ExpressionFunctionDifference.java,RowSource.java,0
ExpressionFunction.java,ExpressionFunctionReplace.java,0
CommandCreateDatabase.java,TestLanguage.java,0
Language_en.java,ExpressionFunctionDayOfMonth.java,0
ExpressionFunctionCharLen.java,ExpressionFunctionSin.java,0
MutableInteger.java,ExpressionFunctionHour.java,0
ExpressionFunctionMod.java,ExpressionFunctionPI.java,0
ExpressionFunctionSpace.java,ExpressionFunctionYear.java,0
CommandTable.java,CommandDrop.java,0
Store.java,ExpressionFunctionRand.java,0
MemoryResult.java,SSDriver.java,0
ExpressionFunctionHour.java,TestScrollable.java,0
ExpressionFunctionPower.java,LongTreeListEnum.java,0
IndexScrollStatus.java,Table.java,0
ExpressionFunctionLocate.java,MutableNumeric.java,0
CommandInsert.java,ExpressionFunctionATan.java,0
ExpressionFunctionRand.java,ExpressionFunctionACos.java,0
Strings.java,SSPreparedStatement.java,0
Database.java,TestExceptionMethods.java,0
TestExceptionMethods.java,SSConnection.java,0
MutableLong.java,TestLanguage.java,0
ColumnExpression.java,TestJoins.java,0
ExpressionFunctionTan.java,ExpressionFunctionATan2.java,0
TestGroupBy.java,MemoryResult.java,0
Language.java,Language.java,2
ForeignKey.java,TestTokenizer.java,0
ExpressionFunctionDifference.java,StoreImpl.java,0
AllTests.java,TestGroupBy.java,0
Language_en.java,Expression.java,0
LongList.java,ExpressionFunctionFloor.java,0
TestTransactions.java,JoinScrollIndex.java,0
ExpressionFunctionTimestampAdd.java,ExpressionFunctionDifference.java,0
BasicTestCase.java,Logger.java,0
TransactionStep.java,ExpressionFunctionSqrt.java,0
ExpressionFunctionConvert.java,IndexDescriptions.java,0
Columns.java,Utils.java,0
Lobs.java,CommandCreateDatabase.java,0
ExpressionFunctionRound.java,SSDriver.java,0
ExpressionFunctionRTrim.java,ExpressionFunctionExp.java,0
StorePageLink.java,TestMoneyRounding.java,0
View.java,Mutable.java,0
CommandLine.java,CommandInsert.java,0
Language.java,ExpressionFunctionHour.java,0
ExpressionFunctionRight.java,ExpressionFunctionConvert.java,0
SortedResult.java,ExpressionFunctionFloor.java,0
Store.java,ExpressionFunctionOctetLen.java,0
ExpressionFunctionSqrt.java,ExpressionFunctionSign.java,0
BenchTest.java,TestLanguage.java,0
ExpressionFunction.java,ExpressionFunctionDayOfMonth.java,0
Language_en.java,ExpressionFunctionReplace.java,0
CommandDrop.java,Database.java,0
CommandSelect.java,TestDataTypes.java,0
ExpressionFunctionLog10.java,ExpressionFunctionLocate.java,0
StorePageMap.java,ExpressionFunctionReturnP1Number.java,0
CommandLine.java,BasicTestCase.java,0
SSConnection.java,SSDriver.java,0
ExpressionFunctionAbs.java,ExpressionFunctionLCase.java,0
RowSource.java,LongTreeListEnum.java,0
Store.java,TestThreads.java,0
ExpressionFunctionMinute.java,LongLongList.java,0
ExpressionFunctionLTrim.java,IndexNodeScrollStatus.java,0
CommandSet.java,ExpressionFunctionTimestampAdd.java,0
SSDatabaseMetaData.java,ExpressionFunctionLog.java,0
SSCallableStatement.java,SQLTokenizer.java,0
TableResult.java,TestTokenizer.java,0
ExpressionFunctionRTrim.java,Column.java,0
CommandSet.java,TestDeleteUpdate.java,0
TableStorePageInsert.java,View.java,0
ExpressionFunctionTimestampDiff.java,TestTokenizer.java,0
ExpressionFunctionReturnFloat.java,CommandSet.java,0
StorePage.java,SSDatabaseMetaData.java,0
UnionAll.java,ExpressionArithmetic.java,0
TestMoneyRounding.java,MutableNumeric.java,0
IndexScrollStatus.java,ExpressionFunctionATan2.java,0
AllTests.java,ExpressionFunctionRound.java,0
NoFromResult.java,ExpressionFunctionReturnInt.java,0
ExpressionValue.java,TestOther.java,0
TestLanguage.java,TestMoneyRounding.java,0
Command.java,ForeignKey.java,0
Distinct.java,TableViewResult.java,0
LongLongList.java,ExpressionFunctionYear.java,0
Store.java,TestFunctions.java,0
TableViewResult.java,ExpressionFunctionCos.java,0
TestScrollable.java,ExpressionFunctionReturnString.java,0
ExpressionFunctionInsert.java,ExpressionFunctionTruncate.java,0
DateTime.java,ExpressionFunctionDifference.java,0
IndexNode.java,MutableLong.java,0
TransactionStep.java,GroupResult.java,0
ExpressionValue.java,SSSavepoint.java,0
Utils.java,ExpressionFunctionMod.java,0
ExpressionFunctionReturnP1Number.java,ExpressionFunctionLog.java,0
ExpressionFunctionSubstring.java,ExpressionInSelect.java,0
IndexDescriptions.java,ExpressionFunctionLog10.java,0
ExpressionFunctionYear.java,StoreNoCurrentRow.java,0
TestAlterTable2.java,JoinScroll.java,0
StoreNoCurrentRow.java,CommandTable.java,0
TableView.java,ExpressionFunctionLocate.java,0
ExpressionFunctionReplace.java,TestOperatoren.java,0
IndexDescriptions.java,DataSource.java,0
ExpressionFunctionCase.java,SSCallableStatement.java,0
SSStatement.java,Strings.java,0
ExpressionFunctionDifference.java,FileIndex.java,0
UnionAll.java,IndexNode.java,0
CommandUpdate.java,CommandUpdate.java,0
TestOther.java,SSDriver.java,0
ExpressionFunctionFloor.java,TableViewResult.java,0
Identity.java,ExpressionFunctionBitLen.java,0
Columns.java,Language_en.java,0
IndexDescriptions.java,ExpressionFunctionLTrim.java,0
TestAlterTable2.java,TestTransactions.java,0
ExpressionFunctionTan.java,Table.java,0
Expressions.java,TestExceptionMethods.java,0
Money.java,TableStorePage.java,0
LongList.java,ExpressionFunctionCot.java,0
Logger.java,ExpressionFunctionCos.java,0
ExpressionFunctionReturnP1.java,ExpressionInSelect.java,0
ExpressionFunctionTan.java,TableStorePageInsert.java,0
TestMoneyRounding.java,SSPreparedStatement.java,0
ExpressionFunctionMonth.java,ExpressionFunctionCos.java,0
TestExceptionMethods.java,ExpressionFunctionRTrim.java,0
ExpressionFunctionConvert.java,CommandDrop.java,0
Index.java,ExpressionFunctionPI.java,0
SortedResult.java,ExpressionFunctionCot.java,0
ExpressionFunctionDayOfYear.java,TableStorePage.java,0
ExpressionFunctionATan.java,ExpressionFunctionDayOfMonth.java,0
ExpressionInSelect.java,TableView.java,0
ExpressionFunctionRound.java,ExpressionFunctionBitLen.java,0
Lobs.java,TestScrollable.java,0
SSConnection.java,ExpressionFunctionRight.java,0
ExpressionFunctionSign.java,RowSource.java,0
ExpressionArithmetic.java,ExpressionFunctionReturnP1StringAndBinary.java,0
ExpressionFunctionATan2.java,ExpressionFunctionLCase.java,0
TableStorePageInsert.java,SortedResult.java,0
ColumnExpression.java,TestDBMetaData.java,0
StorePageLink.java,GroupResult.java,0
SQLParser.java,StoreNoCurrentRow.java,0
Database.java,MutableFloat.java,0
TestScrollable.java,ExpressionFunction.java,0
Store.java,MutableInteger.java,0
ExpressionFunctionCharLen.java,ExpressionFunctionMinute.java,0
TestOrderBy.java,ExpressionFunctionLocate.java,0
IndexDescriptions.java,ExpressionFunctionTruncate.java,0
ExpressionFunctionHour.java,CommandCreateDatabase.java,0
Command.java,TestIdentifer.java,0
TestOther.java,ExpressionFunctionRight.java,0
TestDataTypes.java,SSResultSet.java,0
ExpressionFunctionReturnString.java,ExpressionName.java,0
ExpressionFunctionInsert.java,ExpressionFunctionLTrim.java,0
ExpressionFunctionSign.java,StoreImpl.java,0
ExpressionFunctionATan.java,ExpressionFunctionReplace.java,0
TestLanguage.java,ExpressionFunctionSqrt.java,0
ExpressionFunctionLength.java,SQLParser.java,0
JoinScroll.java,SQLTokenizer.java,0
TestExceptionMethods.java,Columns.java,0
ExpressionName.java,CommandTable.java,0
ExpressionFunctionATan.java,Expression.java,0
Columns.java,TestExceptions.java,0
ExpressionFunctionInsert.java,DataSource.java,0
CommandTable.java,IndexDescriptions.java,0
TestResultSet.java,SSStatement.java,0
